Month,ProductID,Product Name,Size,Gender,Quantity,PrimaryColor,Price,Sale,Profit
1/2022,10006199,Jeans,M ,Girls,6, Pink,26 ,39 ,78 
1/2022,10013131,Dress,M ,Men,5,Blue,33 ,50 ,83 
1/2022,10012731,Shoes,S ,Unisex,4, Red,100 ,150 ,200 
1/2022,10004267,T-shirt,XL,Men,5, Grey,200 ,300 ,500 
1/2022,10017457,Jeans,S ,Unisex,7, Black,150 ,225 ,525 
1/2022,10003531,Sweater,XL,Boys,3,Blue,60 ,90 ,90 
1/2022,10012807,Shoes,XL,Unisex,4,,100 ,150 ,200 
1/2022,10006063,Dress,S,Men,5, Black,100 ,150 ,250 
1/2022,10013261,Dress,M ,Women,5, Black,100 ,150 ,250 
1/2022,10006071,T-shirt,S,Men,5, Brown,100 ,150 ,250 
1/2022,10012707,T-shirt,M ,Unisex,4,Blue,50 ,75 ,100 
1/2022,10017453,Sweater,XXL,Unisex,7, Purple,20 ,30 ,70 
1/2022,10016269,Dress,XL,Women,7, Yellow,30 ,45 ,105 
1/2022,10009767,T-shirt,S,Women,7,Blue,47 ,71 ,165 
1/2022,10013423,Shoes,S,Unisex,3, Green,99 ,149 ,149 
1/2022,10016757,T-shirt,M ,Women,5, White,99 ,149 ,248 
1/2022,10017585,Shoes,S ,Men,5, White,45 ,68 ,113 
1/2022,10017567,Shoes,XL,Women,5, Red,50 ,75 ,125 
1/2022,10000583,Shoes,XXL,Men,5, Khaki,26 ,39 ,65 
1/2022,10017507,T-shirt,M ,Women,5, Green,33 ,50 ,83 
1/2022,10003365,Dress,M ,Boys,3, Red,22 ,33 ,33 
1/2022,10016001,Jeans,S ,Women,5, Mustard,100 ,150 ,250 
1/2022,10000533,Jeans,XL,Men,5,Blue,214 ,321 ,535 
1/2022,10001731,Shoes,S ,Women,2,,123 ,185 ,123 
1/2022,10015819,Shoes,XL,Men,5, Maroon,15 ,23 ,38 
1/2022,10016997,Shoes,XL,Men,5, Black,90 ,135 ,225 
1/2022,10000107,Jeans,S,Men,5, White,87 ,131 ,218 
1/2022,10016753,Shoes,M ,Women,5,Blue,22 ,33 ,55 
1/2022,10012413,Shoes,S,Men,5,Blue,34 ,51 ,85 
1/2022,10003523,Sweater,M ,Boys,3,Blue,55 ,83 ,83 
1/2022,10007713,Shoes,M ,Women,6, Red,91 ,137 ,273 
1/2022,10017571,Jeans,S ,Women,5, Red,100 ,150 ,250 
1/2022,10004143,Sweater,XL,Men,5,Blue,200 ,300 ,500 
1/2022,10006031,Shoes,XXL,Men,5, Brown,150 ,225 ,375 
1/2022,10016703,Jeans,M ,Men,5, Yellow,60 ,90 ,150 
1/2022,10013671,Dress,M ,Women,4, Red,100 ,150 ,200 
1/2022,10013651,Jeans,S ,Women,2,Blue,100 ,150 ,100 
1/2022,10001097,Sweater,XL,Women,7,Blue,100 ,150 ,350 
1/2022,10000683,Shoes,S ,Women,5, Red,100 ,150 ,250 
1/2022,10003817,Jeans,XL,Unisex,5, White,50 ,75 ,125 
1/2022,10004135,T-shirt,XL,Men,5,Blue,20 ,30 ,50 
1/2022,10017741,Jeans,S,Men,5, Grey,30 ,45 ,75 
1/2022,10016671,T-shirt,M ,Men,5, Brown,47 ,71 ,118 
1/2022,1001062,Dress,S,Men,6, Black,99 ,149 ,297 
1/2022,10004139,Jeans,M ,Men,5,,99 ,149 ,248 
1/2022,10012799,Shoes,XXL,Unisex,4,,45 ,68 ,90 
1/2022,1000740,Jeans,XL,Women,3, Gold,100 ,150 ,150 
1/2022,10017841,Jeans,S,Men,5,Blue,214 ,321 ,535 
1/2022,10000097,T-shirt,S,Men,5, Red,123 ,185 ,308 
1/2022,10017459,T-shirt,M ,Unisex,6, Silver,15 ,23 ,45 
1/2022,10017479,Shoes,S ,Women,5, Red,90 ,135 ,225 
1/2022,10007617,T-shirt,XL,Women,5, Beige,87 ,131 ,218 
1/2022,10009693,Jeans,XXL,Women,7,Blue,22 ,33 ,77 
1/2022,10003097,Jeans,M ,Boys,3, White,34 ,51 ,51 
1/2022,10002487,Jeans,M ,Women,2,,55 ,83 ,55 
1/2022,10003819,T-shirt,S ,Unisex,5,Blue,91 ,137 ,228 
1/2022,10003497,T-shirt,XL,Girls,5, Yellow,100 ,150 ,250 
1/2022,10017397,T-shirt,S ,Unisex,4, Green,200 ,300 ,400 
1/2022,10002003,Shoes,XL,Men,3,,150 ,225 ,225 
1/2022,10003831,T-shirt,XL,Unisex,5, Red,60 ,90 ,150 
1/2022,10002441,Jeans,S,Men,7, Brown,100 ,150 ,350 
1/2022,10012877,Dress,M ,Men,5, Gold,100 ,150 ,250 
1/2022,10017007,Sweater,S,Men,5, Black,100 ,150 ,250 
1/2022,10016665,T-shirt,M ,Men,5,Blue,100 ,150 ,250 
1/2022,10017601,Sweater,M ,Men,5,Blue,50 ,75 ,125 
1/2022,10001585,Dress,S ,Men,3,,20 ,30 ,30 
1/2022,10003109,Sweater,XL,Girls,3, Green,30 ,45 ,45 
1/2022,10013543,Shoes,XXL,Women,2, Red,47 ,71 ,47 
1/2022,10004357,Shoes,M ,Women,5, Red,99 ,149 ,248 
1/2022,10013589,Shoes,M ,Women,2, Red,99 ,149 ,99 
1/2022,10001157,Shoes,S ,Men,5, Grey,45 ,68 ,113 
1/2022,10015915,Shoes,XL,Men,5, Brown,100 ,150 ,250 
1/2022,10009747,T-shirt,S ,Women,7,Blue,214 ,321 ,749 
1/2022,10012789,Jeans,XL,Unisex,4, Green,123 ,185 ,246 
1/2022,1000182,Shoes,XL,Women,6, Navy,15 ,23 ,45 
1/2022,10012791,Shoes,S,Unisex,4, Red,90 ,135 ,180 
1/2022,10013621,T-shirt,M ,Women,2, Red,87 ,131 ,87 
1/2022,10002807,Shoes,S,Men,1,,22 ,33 ,11 
1/2022,10017429,Jeans,M ,Unisex,7, Black,34 ,51 ,119 
1/2022,10000727,T-shirt,XXL,Women,5, Black,55 ,83 ,138 
1/2022,1000744,Dress,XL,Women,4, Silver,91 ,137 ,182 
1/2022,10014683,Jeans,S,Women,5, Red,100 ,150 ,250 
1/2022,10000777,Shoes,S,Women,5,,200 ,300 ,500 
1/2022,10015987,Dress,M ,Women,5, Red,150 ,225 ,375 
1/2022,10013371,Dress,S ,Boys,3, Black,60 ,90 ,90 
1/2022,10001849,Shoes,XL,Men,2, Black,100 ,150 ,100 
1/2022,10001511,T-shirt,XXL,Women,5, Black,100 ,150 ,250 
1/2022,10000595,Sweater,M ,Men,5, Brown,100 ,150 ,250 
1/2022,10017021,Jeans,M ,Men,5,Blue,100 ,150 ,250 
1/2022,10013579,Dress,S ,Women,2, Red,50 ,75 ,50 
1/2022,10003427,Dress,XL,Boys,3,Blue,20 ,30 ,30 
1/2022,10000675,T-shirt,S ,Women,5, Black,30 ,45 ,75 
1/2022,10017433,T-shirt,XL,Unisex,7, Purple,47 ,71 ,165 
1/2022,10006059,Jeans,XL,Men,5, Brown,99 ,149 ,248 
1/2022,10018011,Dress,S,Men,5,Blue,99 ,149 ,248 
1/2022,10004163,Dress,M ,Men,5, Maroon,45 ,68 ,113 
1/2022,1000505,Sweater,S,Women,5, Black,50 ,75 ,125 
1/2022,10012981,Shoes,M ,Men,5, Silver,26 ,39 ,65 
1/2022,10006057,Sweater,M ,Men,5, Brown,33 ,50 ,83 
1/2022,10000903,T-shirt,S ,Men,5,Blue,100 ,150 ,250 
1/2022,10017409,Sweater,XL,Unisex,6, Black,200 ,300 ,600 
1/2022,1000488,Dress,XXL,Women,5, Grey,150 ,225 ,375 
1/2022,10008647,Jeans,M ,Women,5,Blue,60 ,90 ,150 
1/2022,10003543,Dress,M ,Girls,3, Red,100 ,150 ,150 
1/2022,10004133,T-shirt,S ,Men,5,Blue,100 ,150 ,250 
1/2022,10006087,Sweater,XL,Men,5,Blue,100 ,150 ,250 
1/2022,10013493,Dress,S ,Women,2,Blue,100 ,150 ,100 
1/2022,10004111,Jeans,XL,Men,5,Blue,50 ,75 ,125 
1/2022,10012695,T-shirt,XL,Unisex,4,,20 ,30 ,40 
1/2022,10013045,Sweater,S,Women,5, White,30 ,45 ,75 
1/2022,10017915,Dress,M ,Men,5, Maroon,47 ,71 ,118 
1/2022,10017737,T-shirt,S,Men,5,Blue,99 ,149 ,248 
1/2022,10005247,Dress,M ,Boys,3,Blue,99 ,149 ,149 
1/2022,10003845,Sweater,XXL,Unisex,5,Blue,45 ,68 ,113 
1/2022,10016991,Shoes,XL,Men,5,Blue,50 ,75 ,125 
1/2022,10017157,Sweater,S,Men,5, Black,26 ,39 ,65 
1/2022,10003853,Jeans,S,Unisex,5, White,33 ,50 ,83 
1/2022,10018075,T-shirt,M ,Men,5,Blue,22 ,33 ,55 
1/2022,10009687,Jeans,S ,Women,7,Blue,100 ,150 ,350 
1/2022,10017425,Dress,XL,Unisex,7, Black,214 ,321 ,749 
1/2022,10017615,Dress,XXL,Men,5, Pink,123 ,185 ,308 
1/2022,10017495,Shoes,M ,Women,5, Red,15 ,23 ,38 
1/2022,10000355,Sweater,M ,Men,5, White,90 ,135 ,225 
1/2022,10017475,Dress,S ,Women,5, Red,87 ,131 ,218 
1/2022,10003207,Sweater,XL,Boys,3, Black,22 ,33 ,33 
1/2022,10013059,Sweater,S ,Women,5, Mustard,34 ,51 ,85 
1/2022,10017443,Dress,XL,Unisex,7, Silver,55 ,83 ,193 
1/2022,10017063,Shoes,XL,Men,5, Grey,91 ,137 ,228 
1/2022,10001333,T-shirt,S,Girls,3, Black,100 ,150 ,150 
1/2022,10006027,Dress,M ,Men,5, Brown,200 ,300 ,500 
1/2022,10012551,Dress,S,Women,4, Gold,150 ,225 ,300 
1/2022,10012815,Shoes,M ,Unisex,4, Red,60 ,90 ,120 
1/2022,10017489,Jeans,M ,Women,5, Red,100 ,150 ,250 
1/2022,10003725,Shoes,S ,Women,5,Blue,100 ,150 ,250 
1/2022,10013595,Jeans,XL,Women,2, Black,100 ,150 ,100 
1/2022,10013495,Dress,XXL,Women,4,Blue,100 ,150 ,200 
1/2022,10000559,Dress,M ,Men,5, Red,50 ,75 ,125 
1/2022,10017383,Shoes,M ,Unisex,4, Red,20 ,30 ,40 
1/2022,10004501,T-shirt,S ,Women,5, Grey,30 ,45 ,75 
1/2022,10004115,Sweater,XL,Men,5,Blue,47 ,71 ,118 
1/2022,10009673,Sweater,S ,Women,7, White,99 ,149 ,347 
1/2022,10012777,Dress,XL,Unisex,4, Red,99 ,149 ,198 
1/2022,10004421,T-shirt,XL,Women,5,Blue,45 ,68 ,113 
1/2022,10004011,Sweater,S,Men,4,Blue,100 ,150 ,200 
1/2022,10012339,Sweater,M ,Women,4, Red,214 ,321 ,428 
1/2022,10004149,T-shirt,S,Men,5, Black,123 ,185 ,308 
1/2022,1000743,T-shirt,M ,Women,3, Gold,15 ,23 ,23 
1/2022,10003155,Jeans,XXL,Boys,3, Brown,90 ,135 ,135 
1/2022,10012781,T-shirt,XL,Unisex,4,Blue,87 ,131 ,174 
1/2022,10009679,Shoes,S,Women,7,Blue,22 ,33 ,77 
1/2022,10013549,Shoes,S,Women,2, Beige,34 ,51 ,34 
1/2022,10013565,Shoes,M ,Women,2, Black,55 ,83 ,55 
1/2022,10016739,Dress,S ,Women,5, Green,91 ,137 ,228 
1/2022,10005999,Shoes,XL,Men,5, Brown,100 ,150 ,250 
1/2022,10017861,Shoes,XXL,Men,5,Blue,200 ,300 ,500 
1/2022,10003605,Dress,M ,Boys,4, Brown,150 ,225 ,300 
1/2022,10003463,Jeans,M ,Girls,3, Black,60 ,90 ,90 
1/2022,10006051,Dress,S ,Men,5, Brown,100 ,150 ,250 
1/2022,10012927,Jeans,XL,Men,5,Blue,100 ,150 ,250 
1/2022,10007673,Dress,S ,Women,6,,100 ,150 ,300 
1/2022,10000445,T-shirt,XL,Men,5, Grey,100 ,150 ,250 
1/2022,10006047,Jeans,XL,Men,5,Blue,50 ,75 ,125 
1/2022,10009675,Jeans,S,Women,7, Black,20 ,30 ,70 
1/2022,10012369,Dress,M ,Women,4, Matte,30 ,45 ,60 
1/2022,10012787,Jeans,S,Unisex,4,Blue,47 ,71 ,94 
1/2022,10004131,T-shirt,M ,Men,5,Blue,99 ,149 ,248 
1/2022,10017081,Shoes,M ,Men,5,Blue,99 ,149 ,248 
1/2022,10007733,Shoes,S ,Women,6, Red,45 ,68 ,135 
1/2022,10017911,Sweater,XL,Men,5, White,100 ,150 ,250 
1/2022,10014815,Sweater,XXL,Women,4, Gold,214 ,321 ,428 
1/2022,10015141,Dress,M ,Men,5, Grey,123 ,185 ,308 
1/2022,10018053,T-shirt,M ,Unisex,5,Blue,15 ,23 ,38 
1/2022,10007719,Jeans,S ,Women,6, Grey,90 ,135 ,270 
1/2022,10014939,Sweater,XL,Women,4, Black,87 ,131 ,174 
1/2022,10012555,Shoes,S ,Women,5, White,22 ,33 ,55 
1/2022,10000921,Sweater,XL,Women,5, Pink,34 ,51 ,85 
1/2022,10007655,T-shirt,XL,Women,6, Green,55 ,83 ,165 
1/2022,10002521,T-shirt,S,Women,7, Red,91 ,137 ,319 
1/2022,10015057,Shoes,M ,Men,5, Black,100 ,150 ,250 
1/2022,10012701,Jeans,S,Unisex,5, Black,200 ,300 ,500 
1/2022,1000497,Shoes,M ,Women,5, Grey,150 ,225 ,375 
1/2022,10017679,Dress,XXL,Men,5,Blue,60 ,90 ,150 
1/2022,10009647,Shoes,XL,Women,7,Blue,100 ,150 ,350 
1/2022,10012341,T-shirt,S,Women,4, Pink,100 ,150 ,200 
1/2022,10017811,Shoes,S,Men,5,Blue,100 ,150 ,250 
1/2022,10013051,Shoes,M ,Women,5, Black,100 ,150 ,250 
1/2022,10000737,Sweater,S ,Women,5,,50 ,75 ,125 
1/2022,10000543,Dress,XL,Men,5, Green,20 ,30 ,50 
1/2022,10007717,Dress,XXL,Women,5, Maroon,30 ,45 ,75 
1/2022,10013735,Sweater,M ,Women,3, Red,47 ,71 ,71 
1/2022,10017697,Dress,M ,Men,5,Blue,99 ,149 ,248 
1/2022,10012739,T-shirt,S ,Unisex,4,Blue,99 ,149 ,198 
1/2022,10001751,Jeans,XL,Women,5, Pink,45 ,68 ,113 
1/2022,10012809,Sweater,S ,Unisex,4, Green,50 ,75 ,100 
1/2022,10016981,Shoes,XL,Men,5, Black,26 ,39 ,65 
1/2022,10012869,Jeans,XL,Men,5, Gold,33 ,50 ,83 
1/2022,10009659,T-shirt,S,Women,7,Blue,100 ,150 ,350 
1/2022,10007623,T-shirt,M ,Women,5, Pink,200 ,300 ,500 
1/2022,10017699,T-shirt,S,Men,5,Blue,150 ,225 ,375 
1/2022,10012977,Dress,M ,Men,5, Silver,60 ,90 ,150 
1/2022,10017009,Shoes,M ,Men,5,Blue,100 ,150 ,250 
1/2022,10012519,Shoes,S ,Women,4, Gold,100 ,150 ,200 
1/2022,10014785,Sweater,XL,Women,4,Blue,100 ,150 ,200 
1/2022,10007757,Dress,XXL,Women,5, Brown,100 ,150 ,250 
1/2022,10012867,Dress,M ,Men,5, Gold,50 ,75 ,125 
1/2022,10017437,T-shirt,M ,Unisex,6, Purple,20 ,30 ,60 
1/2022,10012729,Jeans,S ,Unisex,4, Brown,30 ,45 ,60 
1/2022,10015539,Sweater,XL,Women,5, Red,47 ,71 ,118 
1/2022,1000741,T-shirt,S ,Women,3, Gold,99 ,149 ,149 
1/2022,10017829,T-shirt,XL,Men,5,Blue,99 ,149 ,248 
1/2022,10006079,T-shirt,XL,Men,5,,45 ,68 ,113 
1/2022,10017077,T-shirt,S,Men,5,Blue,50 ,75 ,125 
1/2022,10009671,Jeans,M ,Women,7,Blue,26 ,39 ,91 
1/2022,10017761,Jeans,S,Men,5, Green,33 ,50 ,83 
1/2022,10013501,Sweater,M ,Women,3, Red,22 ,33 ,33 
1/2022,10016993,Sweater,XXL,Men,5, Green,50 ,75 ,125 
1/2022,10000377,T-shirt,XL,Men,5, White,22 ,33 ,55 
1/2022,1000716,Dress,S,Women,3, Green,88 ,132 ,132 
1/2022,10003297,Jeans,S,Boys,3, Black,34 ,51 ,51 
1/2022,1000721,Shoes,M ,Women,2, Gold,54 ,81 ,54 
1/2022,10012797,T-shirt,S ,Unisex,4,,20 ,30 ,40 
1/2022,10004463,T-shirt,XL,Women,5,Blue,120 ,180 ,300 
1/2022,10012817,Dress,XXL,Unisex,4,Blue,55 ,83 ,110 
1/2022,10002835,Sweater,M ,Boys,4, Red,90 ,135 ,180 
1/2022,10013533,Dress,M ,Women,3, Red,100 ,150 ,150 
1/2022,10012813,T-shirt,S ,Unisex,4, Red,300 ,450 ,600 
1/2022,10015863,Jeans,XL,Men,5, Maroon,100 ,150 ,250 
1/2022,10015919,Dress,S ,Men,5,Blue,214 ,321 ,535 
1/2022,10014829,T-shirt,XL,Women,5, Gold,123 ,185 ,308 
1/2022,10017853,T-shirt,XL,Men,5, White,15 ,23 ,38 
1/2022,10001923,Sweater,S,Women,4, Yellow,90 ,135 ,180 
1/2022,10002193,Shoes,M ,Women,5,,87 ,131 ,218 
1/2022,10002673,Shoes,S,Women,5,Blue,22 ,33 ,55 
1/2022,10013545,Shoes,M ,Women,2, Red,34 ,51 ,34 
1/2022,10004175,Jeans,M ,Men,5, Black,55 ,83 ,138 
1/2022,10012827,Sweater,S ,Unisex,4, Red,91 ,137 ,182 
1/2022,10003847,T-shirt,XL,Unisex,5,Blue,100 ,150 ,250 
1/2022,10013397,Dress,XXL,Unisex,3,Blue,200 ,300 ,300 
1/2022,10017499,Jeans,M ,Women,5, Red,150 ,225 ,375 
1/2022,10000801,Shoes,M ,Women,5, Red,60 ,90 ,150 
1/2022,10009751,T-shirt,S ,Women,7,Blue,100 ,150 ,350 
1/2022,1000507,Sweater,XL,Women,5, Black,100 ,150 ,250 
1/2022,10017085,Shoes,S ,Men,5, Grey,100 ,150 ,250 
1/2022,10011195,T-shirt,XL,Women,5,Blue,100 ,150 ,250 
1/2022,10012839,Shoes,XL,Men,5, Gold,50 ,75 ,125 
1/2022,10015829,T-shirt,S,Men,5, Maroon,20 ,30 ,50 
1/2022,10012515,Shoes,M ,Women,4, White,30 ,45 ,60 
1/2022,1000712,Jeans,S,Women,3, Gold,47 ,71 ,71 
1/2022,10009635,T-shirt,M ,Women,7, Black,99 ,149 ,347 
1/2022,10002805,Sweater,XXL,Men,1,,99 ,149 ,50 
1/2022,10004113,Shoes,XL,Men,5,Blue,45 ,68 ,113 
1/2022,10016971,T-shirt,S,Men,5, Black,100 ,150 ,250 
1/2022,10013411,T-shirt,S,Unisex,3,Blue,214 ,321 ,321 
1/2022,10013605,Dress,M ,Women,2, Red,123 ,185 ,123 
1/2022,10000301,Dress,S ,Men,5, Green,15 ,23 ,38 
1/2022,10012963,Shoes,XL,Men,5, Silver,90 ,135 ,225 
1/2022,10017491,Jeans,XXL,Women,5, Red,87 ,131 ,218 
1/2022,10012961,Shoes,M ,Men,5, Silver,22 ,33 ,55 
1/2022,10012819,Shoes,M ,Unisex,4, Green,34 ,51 ,68 
1/2022,1001050,Sweater,S ,Men,6, Black,55 ,83 ,165 
1/2022,10006007,Shoes,XL,Men,5, Brown,91 ,137 ,228 
1/2022,10003171,T-shirt,S ,Girls,3, White,100 ,150 ,150 
1/2022,10003855,Shoes,XL,Unisex,5, Gold,200 ,300 ,500 
1/2022,10005993,T-shirt,XL,Men,5, Black,150 ,225 ,375 
1/2022,10003849,T-shirt,S,Unisex,5, Gold,60 ,90 ,150 
1/2022,10013515,Shoes,M ,Women,2, Black,100 ,150 ,100 
1/2022,10004315,T-shirt,S,Women,5,Blue,100 ,150 ,250 
1/2022,10000753,Sweater,M ,Women,4, Pink,100 ,150 ,200 
1/2022,10009661,Shoes,M ,Women,7,Blue,100 ,150 ,350 
1/2022,10003477,T-shirt,S ,Girls,3, Red,50 ,75 ,75 
1/2022,10002627,T-shirt,XL,Unisex,5, Grey,20 ,30 ,50 
1/2022,10013581,Dress,XXL,Women,3, Grey,30 ,45 ,45 
1/2022,10003647,Shoes,M ,Boys,3, Black,47 ,71 ,71 
1/2022,10013499,Jeans,M ,Women,2, Red,99 ,149 ,99 
1/2022,10012741,Dress,S ,Unisex,4, Red,99 ,149 ,198 
1/2022,10013649,Shoes,XL,Women,2, Beige,45 ,68 ,45 
1/2022,10012533,T-shirt,S ,Women,5, White,100 ,150 ,250 
1/2022,10003099,Jeans,XL,Girls,3, White,214 ,321 ,321 
1/2022,10002827,Jeans,XL,Girls,7,Blue,123 ,185 ,431 
1/2022,10014665,Jeans,S,Women,5, Red,15 ,23 ,38 
1/2022,10012517,Shoes,M ,Women,5, White,90 ,135 ,225 
1/2022,10003395,Dress,S,Girls,3,Blue,87 ,131 ,131 
1/2022,10016735,Jeans,M ,Women,4, Pink,22 ,33 ,44 
1/2022,10017627,Dress,XXL,Men,5, Grey,34 ,51 ,85 
1/2022,10009735,Sweater,XL,Women,7,Blue,55 ,83 ,193 
1/2022,10017659,Shoes,S,Men,5, White,91 ,137 ,228 
1/2022,10014783,T-shirt,S,Women,4, Pink,100 ,150 ,200 
1/2022,10016699,T-shirt,M ,Men,5,Blue,200 ,300 ,500 
1/2022,10014843,Shoes,S ,Women,5, Gold,150 ,225 ,375 
1/2022,10013401,Shoes,XL,Unisex,3, Yellow,60 ,90 ,90 
1/2022,10016731,Shoes,XXL,Women,5, Red,100 ,150 ,250 
1/2022,10002759,T-shirt,M ,Women,5, Red,100 ,150 ,250 
1/2022,10012543,Dress,M ,Women,5, White,100 ,150 ,250 
1/2022,10013223,Sweater,S ,Women,5, Black,100 ,150 ,250 
1/2022,10004181,T-shirt,XL,Men,5, Black,50 ,75 ,125 
1/2022,1001519,Shoes,S ,Girls,3, Black,20 ,30 ,30 
1/2022,10000587,Sweater,XL,Men,5, Red,30 ,45 ,75 
1/2022,10002269,Shoes,XL,Girls,6,Blue,47 ,71 ,141 
1/2022,10013349,Shoes,S,Boys,3, Black,99 ,149 ,149 
1/2022,10001899,Dress,M ,Women,2,,99 ,149 ,99 
1/2022,10017805,Jeans,S,Men,5,Blue,45 ,68 ,113 
1/2022,10002195,Dress,M ,Women,2,,50 ,75 ,50 
1/2022,10003087,Shoes,M ,Boys,4, Khaki,26 ,39 ,52 
1/2022,1001060,Jeans,S ,Men,5, Black,33 ,50 ,83 
1/2022,10000707,Jeans,XL,Women,5, Black,100 ,150 ,250 
1/2022,10000763,Dress,XXL,Women,5, Red,200 ,300 ,500 
1/2022,10017867,Jeans,M ,Men,5,Blue,150 ,225 ,375 
1/2022,10016741,Jeans,M ,Women,5,Blue,60 ,90 ,150 
1/2022,10013305,Sweater,S ,Boys,3, White,100 ,150 ,150 
1/2022,10013377,Sweater,XL,Boys,3, Red,100 ,150 ,150 
1/2022,10017801,Jeans,S ,Men,5,Blue,100 ,150 ,250 
1/2022,10013629,Jeans,XL,Women,4, Red,100 ,150 ,200 
1/2022,10012757,T-shirt,XL,Men,5,,50 ,75 ,125 
1/2022,10000725,Dress,S,Women,4, Burgundy,20 ,30 ,40 
1/2022,10000901,Shoes,M ,Men,5, Black,30 ,45 ,75 
1/2022,10006017,T-shirt,S,Men,5, Black,47 ,71 ,118 
1/2022,10017799,Dress,M ,Men,5, Pink,99 ,149 ,248 
1/2022,10012705,Sweater,XXL,Unisex,4, Brown,99 ,149 ,198 
1/2022,10002393,T-shirt,XL,Women,2,,45 ,68 ,45 
1/2022,10004171,Sweater,S,Men,5,Blue,50 ,75 ,125 
1/2022,10000635,T-shirt,S,Men,5,Blue,26 ,39 ,65 
1/2022,10014661,Dress,M ,Women,5, Brown,33 ,50 ,83 
1/2022,10003161,Jeans,S ,Boys,3, Black,22 ,33 ,33 
1/2022,1000903,Shoes,XL,Boys,4, Yellow,100 ,150 ,200 
1/2022,10015805,Shoes,XXL,Men,5,Blue,214 ,321 ,535 
1/2022,10000539,T-shirt,M ,Men,5,Blue,123 ,185 ,308 
1/2022,10017733,Dress,M ,Men,5,Blue,15 ,23 ,38 
1/2022,10005241,Jeans,S ,Boys,4,Blue,90 ,135 ,180 
1/2022,10016723,Dress,XL,Women,5, Red,87 ,131 ,218 
1/2022,1000746,T-shirt,S ,Women,4, Silver,22 ,33 ,44 
1/2022,10005995,T-shirt,XL,Men,5, Black,34 ,51 ,85 
1/2022,10000869,Sweater,XL,Unisex,2, White,55 ,83 ,55 
1/2022,10012775,Jeans,S,Unisex,4, Red,91 ,137 ,182 
1/2022,10013315,Shoes,M ,Boys,3, Red,100 ,150 ,150 
1/2022,10001017,Jeans,S,Men,5,,200 ,300 ,500 
1/2022,10017237,Shoes,M ,Women,5, Black,150 ,225 ,375 
1/2022,10003837,Shoes,M ,Unisex,5,Blue,60 ,90 ,150 
1/2022,10015153,Shoes,S ,Men,5, Grey,100 ,150 ,250 
1/2022,10012539,Sweater,XL,Women,3, White,100 ,150 ,150 
1/2022,10015171,T-shirt,XXL,Men,4, Black,100 ,150 ,200 
1/2022,10017739,Dress,M ,Men,5, Brown,100 ,150 ,250 
1/2022,1000353,Shoes,M ,Women,5,Blue,50 ,75 ,125 
1/2022,10002751,Shoes,S ,Unisex,5, Red,20 ,30 ,50 
1/2022,10017775,Dress,XL,Men,5,Blue,30 ,45 ,75 
1/2022,10012973,T-shirt,S ,Men,5, Silver,47 ,71 ,118 
1/2022,10000771,Shoes,XL,Women,5, White,99 ,149 ,248 
1/2022,10004153,Jeans,XL,Men,5,Blue,99 ,149 ,248 
1/2022,10014337,T-shirt,S,Men,5, Grey,45 ,68 ,113 
1/2022,10003149,Jeans,M ,Boys,6, Navy,100 ,150 ,300 
1/2022,10001981,Dress,S,Women,2,,214 ,321 ,214 
1/2022,10003727,Sweater,M ,Women,4, Orange,123 ,185 ,246 
1/2022,10013399,Jeans,XXL,Unisex,3,Blue,15 ,23 ,23 
1/2022,10014837,Sweater,XL,Women,4, Green,90 ,135 ,180 
1/2022,10013057,Shoes,S,Women,5,Blue,87 ,131 ,218 
1/2022,10004401,Sweater,S,Women,5, Yellow,22 ,33 ,55 
1/2022,10000945,Dress,M ,Women,2,,34 ,51 ,34 
1/2022,10003557,Sweater,S ,Boys,3, Red,55 ,83 ,83 
1/2022,10000651,T-shirt,XL,Men,5,Blue,91 ,137 ,228 
1/2022,10000187,T-shirt,XXL,Men,5, Pink,100 ,150 ,250 
1/2022,10012293,Jeans,M ,Men,5, Red,200 ,300 ,500 
1/2022,1000729,Sweater,M ,Women,3, Grey,150 ,225 ,225 
1/2022,10003311,Dress,S ,Boys,3,Blue,60 ,90 ,90 
1/2022,10017889,Shoes,XL,Men,5,Blue,100 ,150 ,250 
1/2022,10017483,Dress,S ,Women,5, Red,100 ,150 ,250 
1/2022,10017821,Jeans,XL,Men,5,Blue,100 ,150 ,250 
1/2022,10017597,Shoes,XL,Men,5,Blue,100 ,150 ,250 
1/2022,10000535,Sweater,S,Men,5,Blue,50 ,75 ,125 
1/2022,10017871,Shoes,M ,Men,5,Blue,20 ,30 ,50 
1/2022,10004381,Jeans,S,Women,5, Maroon,30 ,45 ,75 
1/2022,10014825,Sweater,M ,Women,3, Red,47 ,71 ,71 
1/2022,10012801,Shoes,M ,Unisex,4,Blue,99 ,149 ,198 
1/2022,10017365,Shoes,S ,Unisex,5, Green,99 ,149 ,248 
1/2022,10013027,Jeans,XL,Women,5, Maroon,45 ,68 ,113 
1/2022,10017039,Dress,XXL,Men,5, Black,100 ,150 ,250 
1/2022,10013657,Jeans,M ,Women,2, Red,214 ,321 ,214 
1/2022,10017827,Jeans,M ,Men,5, Maroon,123 ,185 ,308 
1/2022,10007721,T-shirt,S ,Women,6, Brown,15 ,23 ,45 
1/2022,10012793,Jeans,XL,Unisex,4, Pink,90 ,135 ,180 
1/2022,10006033,Shoes,S ,Men,5, Brown,87 ,131 ,218 
